5.3238,1.9179
5.6415,3.1666
5.6578,1.2071
5.6955,2.9181
6.6422,-0.1160
3.8338,2.7822
3.7192,1.8117
4.3719,1.1267
5.1336,0.0213
6.4511,1.8078
5.5544,3.5966
4.6045,2.5028
4.1155,2.0340
3.6867,1.8521
6.1413,2.1423
3.8406,1.2281
3.6561,1.7991
3.4490,1.7785
3.5506,2.0495
5.2419,3.3289
4.8239,2.0858
5.2142,1.8280
7.0400,1.6214
5.0500,0.8219
3.8274,0.0894
4.3961,2.3732
3.9244,0.0100
3.7858,1.3824
5.0592,2.4474
5.9105,0.9996
6.2019,-0.4241
4.2384,3.0973
4.6348,-0.0882
4.6758,2.2623
5.3011,1.9438
3.4924,2.1925
4.3867,2.5330
4.1974,2.1507
5.4618,1.3663
3.7243,2.6876
4.4081,0.3546
6.3373,2.5201
5.4886,0.5268
2.2439,2.8949
5.4223,0.6008
5.1733,1.8857
4.0987,3.7219
6.6538,1.8964
4.8325,1.7591
4.9033,1.8650
5.4859,2.0348
4.0950,3.1448
6.5306,1.3109
4.3536,-0.3488
5.3163,1.8481
6.0357,2.0272
4.4938,1.6241
4.6959,2.3225
4.9014,1.8671
4.6688,1.4759
4.1646,0.0683
4.5896,2.5647
7.0540,0.9182
5.5816,1.2621
5.0360,0.9984
4.8385,0.6736
4.1034,2.2749
6.1447,2.0618
4.2297,1.4299
4.3735,2.4835
5.0029,1.0727
4.5538,1.5544
4.9420,1.3271
4.9176,3.7367
7.0353,2.2358
6.0282,2.5326
5.6844,2.7655
6.6751,3.1813
6.5562,1.9964
4.0929,0.9494
5.6537,1.0304
4.6563,1.7565
6.3717,2.2527
3.3326,4.5553
6.3256,2.3729
3.5724,3.4856
2.9923,3.0685
3.2540,2.7254
5.7682,1.6428
5.7784,1.7807
6.4898,1.7370
5.0006,1.4937
3.5295,2.2385
5.0648,3.0410
4.7309,3.4572
5.3379,1.1981
5.5756,1.5716
4.7731,-0.7185
4.4846,1.7666
4.2661,3.4287
4.6645,0.6389
7.1678,2.0398
3.1796,-0.0523
8.0151,2.8896
7.8737,2.6222
5.3378,3.3838
5.2011,1.0136
3.9911,0.8370
3.2061,2.8786
5.4607,2.8836
5.4567,1.8661
5.6680,3.1462
4.8413,1.1334
5.7565,2.5087
5.8153,2.4020
4.1731,2.7588
4.2058,1.6187
5.9159,2.3743
5.4664,2.5728
4.8924,1.7943
5.3954,1.8361
4.0044,1.0291
4.8234,2.1230
4.6421,0.8549
4.8740,1.1704
4.8088,1.5774
5.4389,-0.6980
4.6375,1.9652
4.3126,2.4863
6.6347,2.4557
3.4236,1.5088
5.4235,-0.0778
6.2799,3.3732
5.3931,1.7032
5.2042,1.7812
5.4346,0.9793
4.6095,1.0308
6.3351,3.4453
4.9320,1.6138
4.7914,1.2173
5.0448,1.5063
5.6750,3.6645
5.2214,0.6714
5.8706,3.6231
5.7469,1.4494
6.1687,1.9237
3.6732,3.3926
3.4203,2.5189
5.8884,2.4387
3.5648,1.5451
5.7734,2.3278
5.5922,2.2276
5.2033,0.0779
6.8138,1.6276
3.9542,0.9779
4.3071,1.2536
5.2650,0.5139
6.5665,1.2692
4.2478,2.1058
5.8764,0.2672
3.5833,0.9619
5.0021,2.6222
4.6645,1.0583
5.0859,2.8583
4.7293,2.8859
2.6673,1.4235
4.9553,1.0300
4.6204,4.2380
5.0398,2.6364
4.6559,0.1081
5.6169,3.7183
3.9488,0.9064
3.4131,2.2542
4.1267,3.5070
4.2165,2.1325
5.1988,-0.5887
5.5170,2.4508
3.3551,1.3181
3.7273,2.5263
3.2783,1.6452
5.5553,1.8139
5.2172,0.6561
4.6314,3.2935
5.5832,1.2381
6.6084,2.8806
5.3890,1.8552
4.0560,1.1407
5.0001,2.1965
4.5194,3.2353
3.0640,2.9777
4.1256,2.0861
2.5791,0.9585
3.1457,2.8413
4.9656,4.4328
6.2825,1.1266
3.2044,1.4455
5.2337,1.7790
3.4403,1.9353
4.5224,0.9509
5.3476,1.4853
4.2572,2.1649
6.9149,2.8013
5.5636,1.4673
4.8995,2.3142
4.9499,2.1859
6.7713,2.2490
4.5949,0.6821
3.7944,2.1404
5.7204,2.9312
6.4774,2.9561
5.9030,1.5314
4.8791,2.3282
3.1169,3.2250
4.1976,-0.5740
4.3318,1.8685
5.3510,1.8083
4.9950,1.6274
3.0727,2.8943
5.1295,1.8658
6.6538,1.9302
3.8774,2.7865
5.6434,1.6610
4.5658,-0.7769
5.9926,1.9743
3.7486,0.7985
4.3202,0.5767
4.9075,3.5725
5.4508,2.6097
6.2039,1.1167
4.4170,2.3470
5.7463,1.0863
4.5608,2.0774
3.9727,3.4349
6.3754,2.5887
3.5882,2.9660
4.3774,3.6241
5.9180,0.9133
4.4218,0.0494
4.9633,2.9351
5.5505,2.3599
5.1429,1.8445
5.1681,3.7563
5.8244,2.0694
4.5478,2.2006
4.4357,2.4913
6.0890,0.8358
5.6744,3.7643
4.2921,2.6561
6.0397,2.8912
3.5576,0.7880
0.4216,2.0944
-0.1030,-1.2138
0.7938,2.1870
0.2749,2.0593
-1.0795,2.1531
0.3909,0.0307
1.1595,-0.4802
0.4960,0.6681
1.8708,0.7115
0.9625,1.6781
0.3177,0.9417
-0.7482,-0.0291
