0,3
0,123
0,140
0,227
0,379
0,403
0,428
1,79
1,172
1,186
1,196
1,407
1,415
2,22
2,35
2,65
2,130
2,418
2,535
2,574
3,32
3,123
3,140
3,223
3,282
3,471
3,516
3,522
4,170
4,412
4,468
4,554
5,7
5,151
5,278
5,303
5,362
5,486
6,60
6,203
6,454
6,466
6,524
6,530
7,110
7,210
7,274
7,286
7,377
7,404
7,405
8,210
8,329
8,377
8,404
8,435
9,12
9,87
9,159
9,167
9,192
9,206
9,367
9,394
9,441
9,450
10,24
10,63
10,181
10,200
10,201
10,208
10,230
10,239
10,266
10,344
10,518
11,38
11,64
11,127
11,180
11,246
11,252
11,345
11,367
11,465
11,493
11,526
11,567
12,87
12,136
12,166
12,167
12,380
12,394
12,475
12,544
13,44
13,72
13,103
13,131
13,145
13,157
13,158
13,170
13,181
13,296
13,477
13,513
13,554
14,61
14,62
14,219
14,254
14,280
14,350
14,359
14,545
15,112
15,144
15,239
15,254
15,295
15,330
15,350
15,392
15,460
15,490
15,568
16,481
16,509
16,560
16,561
16,562
17,51
17,183
17,198
17,214
17,253
17,275
17,315
17,327
17,355
17,363
17,551
17,564
18,19
18,89
18,93
18,231
18,235
18,318
18,336
18,481
18,531
18,558
18,569
19,89
19,93
19,231
19,235
19,318
19,336
19,481
19,531
19,558
19,569
20,42
20,178
20,188
20,311
20,417
21,109
21,302
21,535
21,578
22,130
22,178
22,306
22,311
22,384
22,408
22,574
22,575
23,63
23,102
23,241
23,288
23,398
23,422
23,436
23,504
23,526
24,194
24,239
24,266
24,277
24,344
24,423
24,472
24,497
25,26
25,119
25,199
25,478
25,479
25,533
26,119
26,199
26,478
26,479
26,533
27,47
28,36
28,197
28,204
28,269
28,463
28,530
28,540
29,44
29,71
29,379
30,41
30,63
30,66
30,316
30,474
30,491
30,529
30,553
30,557
30,571
31,40
31,220
31,385
31,388
31,545
32,140
32,247
32,281
32,282
32,403
32,430
32,440
32,471
32,512
32,522
32,556
33,34
33,37
33,139
33,213
33,224
33,302
33,338
33,366
33,418
33,539
34,37
34,139
34,213
34,224
34,302
34,338
34,366
34,418
34,539
35,156
35,326
35,384
35,574
36,46
36,107
36,108
36,197
36,203
36,204
36,220
36,297
36,352
36,437
36,463
37,58
37,139
37,224
37,268
37,499
37,500
37,539
37,559
38,54
38,55
38,64
38,129
38,206
38,246
38,260
38,290
38,367
38,422
38,450
38,567
38,580
39,191
39,192
39,270
39,475
39,555
39,570
40,57
40,150
40,163
40,164
40,182
40,226
40,324
40,365
40,388
40,423
40,426
40,427
40,443
40,464
40,542
40,550
41,105
41,106
41,122
41,215
41,392
41,425
41,432
41,438
41,491
41,565
41,572
42,79
42,162
42,188
42,251
42,417
42,459
42,573
43,171
43,199
43,272
43,533
43,560
44,72
44,145
44,184
44,228
44,296
45,98
45,111
45,137
45,138
45,155
45,474
45,487
45,506
45,527
45,553
46,75
46,100
46,203
46,297
46,352
46,373
46,458
46,473
47,119
48,124
48,173
48,174
48,221
48,238
48,258
48,263
48,310
48,358
48,376
48,446
48,546
49,53
49,515
49,520
49,529
49,548
50,73
50,183
50,198
50,223
50,308
50,439
51,60
51,183
51,198
51,237
51,287
51,308
51,333
51,454
51,551
52,70
52,89
52,481
52,509
52,547
53,94
53,98
53,191
53,211
53,212
53,232
53,399
53,515
53,520
53,529
53,553
53,557
54,55
54,87
54,206
54,367
54,422
54,441
54,445
54,450
54,465
54,501
54,526
55,87
55,206
55,367
55,422
55,441
55,445
55,450
55,465
55,501
55,526
56,242
56,274
56,342
56,404
56,433
56,434
56,510
56,541
56,543
57,150
57,152
57,163
57,164
57,365
57,406
57,412
57,423
57,427
57,464
57,468
57,470
57,550
58,139
58,147
58,179
58,224
58,294
58,348
58,366
58,372
58,380
58,500
58,544
59,74
59,304
59,369
59,374
59,489
59,498
59,523
60,237
60,313
60,333
60,454
60,551
61,62
61,146
61,182
61,324
61,359
61,390
61,397
61,426
61,427
61,469
61,542
62,146
62,182
62,324
62,359
62,390
62,397
62,426
62,427
62,469
62,542
63,66
63,111
63,208
63,264
63,316
63,412
63,436
63,474
63,504
63,571
64,111
64,113
64,208
64,246
64,260
64,264
64,442
64,450
64,514
64,576
65,156
65,176
65,418
65,535
65,574
66,122
66,144
66,208
66,230
66,316
66,436
66,438
66,491
66,504
66,557
67,84
67,102
67,200
67,201
67,239
67,262
67,321
67,331
67,357
67,398
67,436
67,483
67,504
67,518
68,69
68,127
68,131
68,133
68,180
68,181
68,288
68,292
68,345
68,414
68,453
68,477
68,513
68,521
68,567
69,184
69,193
69,228
69,244
69,296
69,362
69,513
70,89
70,494
70,509
71,72
71,157
71,158
71,361
71,379
71,396
71,403
72,145
72,157
72,158
72,170
72,181
72,228
72,340
72,343
72,513
73,123
73,223
73,291
73,308
73,382
73,444
73,516
74,78
74,498
75,112
75,173
75,174
75,226
75,254
75,330
75,350
75,352
75,376
75,426
75,473
75,483
75,545
76,261
76,384
76,408
77,115
77,116
77,429
77,447
78,489
78,498
79,162
79,196
79,251
79,415
79,459
79,573
80,161
80,168
80,255
80,416
81,320
81,386
81,579
82,279
82,287
82,304
82,349
82,383
83,98
83,191
83,318
83,399
83,487
83,507
83,531
83,555
83,569
83,570
84,85
84,101
84,102
84,200
84,201
84,262
84,290
84,292
84,360
84,422
84,453
84,514
85,129
85,206
85,222
85,236
85,262
85,270
85,290
85,445
86,243
86,265
86,268
86,283
86,284
86,294
86,323
86,480
86,501
86,511
86,528
87,165
87,246
87,367
87,394
87,441
87,450
87,501
87,563
88,285
88,370
88,411
88,575
89,187
89,231
89,481
89,505
90,92
90,97
90,410
90,519
91,92
91,171
91,533
92,97
92,199
92,410
93,99
93,318
93,481
93,494
93,509
93,561
94,187
94,232
94,318
94,399
94,482
94,515
95,149
95,493
96,97
96,509
96,519
97,519
98,137
98,138
98,190
98,211
98,332
98,399
98,487
98,520
98,553
99,272
99,558
99,560
99,561
100,107
100,108
100,275
100,297
100,315
100,327
100,495
100,564
101,102
101,273
101,292
101,356
101,405
101,422
101,424
101,453
101,582
102,132
102,241
102,242
102,262
102,321
102,322
102,329
102,357
102,360
102,398
102,422
102,435
102,436
102,504
102,510
102,582
103,133
103,151
103,244
103,296
103,431
103,477
103,521
104,123
104,150
104,361
104,382
104,396
104,400
104,430
104,469
104,488
104,516
105,106
105,312
105,443
105,467
105,565
105,572
106,312
106,443
106,467
106,565
106,572
107,108
107,220
107,307
107,325
107,333
107,352
107,365
107,376
107,388
107,437
107,464
107,495
107,545
107,564
108,220
108,307
108,325
108,333
108,352
108,365
108,376
108,388
108,437
108,464
108,495
108,545
108,564
109,130
109,249
109,250
109,411
110,210
110,253
110,286
110,315
110,377
111,113
111,137
111,138
111,155
111,208
111,259
111,264
111,442
111,474
111,553
111,571
112,173
112,174
112,254
112,295
112,344
112,483
112,496
113,246
113,450
113,563
113,571
114,160
114,309
114,353
114,409
115,419
116,429
116,447
117,118
117,135
118,119
118,207
119,199
119,207
120,121
120,347
120,409
120,478
120,558
121,326
121,336
121,347
121,507
121,558
121,569
122,144
122,230
122,316
122,412
122,423
122,438
123,140
123,227
123,291
123,361
123,379
123,382
123,516
124,134
124,238
124,258
124,275
124,293
124,299
124,358
124,376
124,455
124,496
124,581
125,193
125,194
125,221
125,228
125,248
125,277
125,305
125,343
125,497
125,512
125,513
125,525
125,546
126,172
126,255
126,415
126,492
127,180
127,252
127,339
127,345
127,414
127,453
127,567
127,580
128,233
128,429
129,167
129,191
129,192
129,206
129,260
129,264
129,270
129,290
129,367
129,450
129,534
129,576
129,580
130,370
130,411
130,574
130,578
131,133
131,180
131,181
131,288
131,296
131,477
131,513
131,521
131,554
131,567
132,242
132,299
132,360
132,404
132,434
132,435
132,455
133,292
133,296
133,414
133,431
133,453
133,521
134,293
134,307
134,327
134,335
134,355
134,364
134,455
134,496
134,581
136,166
136,167
136,185
136,268
136,289
136,323
136,394
136,442
136,499
136,501
136,563
136,576
137,138
137,155
137,190
137,332
137,553
138,155
138,190
138,332
138,553
139,147
139,213
139,480
139,537
139,539
140,291
140,300
140,305
140,361
140,382
140,403
141,385
141,390
141,400
141,444
141,469
141,489
141,498
141,516
141,532
142,143
142,155
142,185
142,190
142,268
142,337
142,487
142,527
142,531
142,559
143,155
143,185
143,190
143,268
143,337
143,487
143,527
143,531
143,559
144,163
144,164
144,316
144,392
144,432
144,436
144,491
144,504
144,518
144,557
144,568
145,148
145,184
145,403
146,150
146,182
146,388
146,396
146,469
146,470
146,550
147,179
147,348
147,499
147,539
148,184
148,193
148,278
148,303
148,413
148,440
148,512
148,543
148,552
148,566
149,229
149,245
149,301
149,493
149,528
150,152
150,153
150,182
150,240
150,277
150,300
150,324
150,361
150,378
150,381
150,396
150,423
150,427
150,430
150,457
150,468
150,470
150,488
150,542
150,546
150,550
151,189
151,244
151,278
151,303
151,413
151,477
151,582
152,209
152,214
152,258
152,358
152,365
152,378
152,381
152,406
152,430
152,550
153,223
153,300
153,361
153,382
153,449
153,556
154,231
154,503
154,527
154,547
155,185
155,259
155,442
155,531
156,418
156,559
156,574
157,158
157,170
157,403
157,457
157,512
158,170
158,403
158,457
158,512
159,206
159,222
159,234
159,301
159,367
159,441
159,465
159,493
160,186
160,485
161,177
161,195
161,447
162,188
162,306
162,311
162,417
162,573
162,575
163,164
163,226
163,316
163,321
163,381
163,423
163,426
163,443
163,483
163,546
163,577
164,226
164,316
164,321
164,381
164,423
164,426
164,443
164,483
164,546
164,577
165,246
165,501
165,526
165,563
166,268
166,380
166,450
166,501
166,544
166,563
166,576
167,191
167,192
167,206
167,450
167,475
167,576
168,169
168,177
168,255
169,256
170,181
170,340
170,343
170,457
170,468
170,497
170,525
170,554
171,272
171,519
171,533
171,560
172,186
172,251
172,255
172,415
172,459
172,549
173,174
173,238
173,293
173,310
173,344
173,376
173,426
173,483
173,496
173,546
174,238
174,293
174,310
174,344
174,376
174,426
174,483
174,496
174,546
175,238
175,299
175,317
175,357
175,496
175,517
176,326
176,336
176,384
176,508
177,452
178,188
178,311
178,370
178,578
179,224
179,348
179,500
180,414
180,567
181,339
181,340
181,345
181,477
181,513
181,554
182,324
182,396
182,427
182,468
182,542
183,198
183,253
183,275
183,368
184,228
184,281
184,303
184,403
184,428
184,440
185,190
185,264
185,332
185,442
185,576
186,407
186,549
187,318
187,401
187,505
187,515
187,536
188,311
188,415
189,193
189,244
189,278
189,292
189,375
189,413
189,453
189,477
189,513
189,525
189,582
190,191
190,259
190,289
190,531
191,192
191,208
191,260
191,289
191,332
191,399
191,450
191,520
191,534
191,555
191,557
191,570
192,252
192,270
192,367
192,450
192,475
193,228
193,278
193,305
193,375
193,433
193,440
193,525
193,543
193,552
194,200
194,201
194,248
194,277
194,339
194,357
194,453
194,472
194,517
194,525
194,546
195,420
195,452
196,341
196,573
197,202
197,204
197,220
197,267
197,297
197,333
197,371
197,437
197,463
197,524
197,530
198,237
198,308
198,439
199,207
199,447
200,201
200,339
200,345
200,357
200,398
200,514
201,339
201,345
201,357
201,398
201,514
202,267
202,279
202,287
202,333
202,354
202,371
202,373
202,395
202,466
202,530
203,204
203,297
203,313
203,333
203,373
203,458
203,466
203,530
204,371
204,373
204,463
204,466
204,530
205,217
205,240
205,308
205,325
205,363
205,382
205,387
205,439
205,449
206,236
206,284
206,323
206,367
206,394
206,441
206,445
206,501
206,576
207,479
208,230
208,260
208,264
208,514
208,553
208,571
209,214
209,258
209,263
209,274
209,368
209,378
209,381
209,430
209,434
209,471
209,552
209,556
209,566
210,253
210,275
210,286
210,298
210,377
210,404
210,455
211,487
211,506
211,520
211,529
211,548
212,232
212,392
212,482
212,491
212,557
212,568
212,572
213,366
213,537
213,539
214,253
214,263
214,275
214,307
214,327
214,358
214,365
214,368
214,381
214,449
214,456
214,471
214,550
214,556
214,564
214,581
215,401
215,425
215,467
215,565
216,280
216,346
216,369
216,386
216,389
216,484
216,502
216,540
216,579
217,240
217,325
217,363
217,385
217,387
217,388
217,400
217,469
217,473
217,516
218,234
218,236
218,284
218,319
218,445
218,451
218,461
219,220
219,225
219,280
219,350
219,371
219,463
219,502
219,545
219,579
220,267
220,330
220,352
220,371
220,385
220,421
220,437
220,443
220,448
220,463
220,464
220,545
221,238
221,247
221,248
221,258
221,277
221,305
221,310
221,317
221,328
221,433
221,446
221,546
221,552
221,556
222,252
222,290
222,292
222,356
222,367
222,422
222,445
222,465
222,493
222,567
223,282
223,368
223,449
223,471
223,516
223,522
223,556
224,338
224,418
224,500
224,539
225,312
225,350
225,443
225,463
225,538
226,307
226,364
226,365
226,376
226,406
226,421
226,483
227,228
227,379
228,281
228,303
228,305
228,343
228,440
228,513
229,234
229,245
229,301
229,451
229,476
230,518
231,318
231,487
231,503
231,527
231,536
232,399
232,402
232,482
232,557
234,236
234,301
234,441
234,445
234,451
234,461
234,465
235,271
235,336
235,481
235,508
235,558
235,561
235,562
236,284
236,323
236,394
236,441
236,445
236,461
236,475
236,511
237,287
237,308
237,325
237,333
237,349
237,439
238,258
238,293
238,299
238,317
238,342
238,351
238,381
238,434
238,483
238,496
238,546
238,581
239,295
239,331
239,344
239,423
239,472
239,490
239,518
240,310
240,324
240,363
240,376
240,387
240,388
240,426
240,449
240,488
240,550
241,288
241,345
241,398
241,422
241,477
241,514
242,248
242,322
242,329
242,342
242,360
242,404
242,405
242,433
242,435
242,510
242,517
242,543
242,582
243,283
243,284
243,294
243,319
243,372
243,461
243,476
243,511
244,362
244,477
245,301
245,476
246,450
246,526
246,563
247,300
247,305
247,328
247,361
247,430
247,457
247,471
247,512
247,522
247,552
247,556
247,566
248,317
248,322
248,342
248,375
248,433
248,552
249,250
249,411
249,578
250,302
250,418
250,535
251,415
251,459
252,290
252,367
252,493
253,275
253,282
253,286
253,315
253,368
254,310
254,350
254,458
254,473
255,256
257,289
257,326
257,337
257,475
257,555
258,263
258,358
258,381
258,556
258,581
259,260
259,332
259,442
259,531
259,553
260,262
260,264
260,436
260,504
260,514
260,518
260,534
260,553
260,568
260,576
261,271
261,309
261,336
261,353
261,384
261,408
261,409
262,264
262,270
262,290
262,331
262,360
262,436
262,517
262,534
263,275
263,276
263,328
263,358
263,368
263,581
264,332
264,436
264,442
264,514
264,518
264,534
264,553
264,576
265,294
265,334
265,480
266,277
266,321
266,345
266,381
266,398
266,412
266,423
266,457
266,468
266,497
266,542
267,279
267,369
267,395
267,437
267,448
267,489
267,502
267,523
268,480
268,499
268,500
268,544
268,559
269,312
269,462
269,466
270,290
270,295
270,331
270,460
270,490
270,534
270,570
270,580
271,309
271,336
271,508
271,562
272,560
273,356
273,424
273,451
274,276
274,286
274,298
274,404
274,455
274,486
274,541
275,276
275,298
275,315
275,455
275,495
275,581
276,286
276,298
276,328
276,486
276,581
277,300
277,310
277,324
277,344
277,351
277,375
277,396
277,423
277,457
277,472
277,497
277,542
277,546
277,552
278,303
278,362
278,413
278,433
278,440
278,541
278,543
278,582
279,287
279,304
279,354
279,374
279,395
279,523
280,350
280,359
280,369
280,389
280,538
281,282
281,328
281,428
281,440
281,471
281,486
281,522
282,428
282,471
283,294
283,319
283,476
284,319
284,323
284,394
284,441
284,445
284,476
284,501
284,511
284,528
285,311
285,370
285,417
286,298
286,368
286,486
287,308
287,325
287,333
287,349
287,354
288,292
288,422
288,477
288,521
288,567
289,337
289,475
289,555
290,367
290,422
290,445
290,580
291,300
291,382
291,387
291,446
292,356
292,414
292,422
292,424
292,453
292,521
292,567
292,582
293,299
293,321
293,364
293,434
293,483
293,577
294,334
294,372
294,544
295,331
295,344
295,472
295,496
296,513
297,313
297,327
297,355
297,551
298,455
299,351
299,434
299,496
300,343
300,361
300,382
300,396
300,446
300,457
300,488
301,441
301,451
301,465
301,493
302,366
302,418
302,535
302,539
303,362
303,428
303,440
303,486
304,349
304,354
304,374
304,383
304,387
304,444
304,498
305,328
305,440
305,446
305,522
305,541
306,341
306,353
306,393
306,408
306,573
306,575
307,327
307,364
307,365
307,406
307,437
307,456
307,464
307,564
307,577
308,349
308,439
308,449
309,336
309,353
309,409
309,508
309,562
310,324
310,387
310,426
310,446
310,472
310,488
310,546
311,370
311,575
312,463
312,467
312,484
312,540
312,579
313,325
313,333
313,363
313,373
313,439
313,495
313,551
313,564
314,316
314,321
314,364
314,406
314,436
314,504
315,335
315,355
315,455
316,406
316,412
316,421
316,427
316,432
316,436
316,438
316,443
316,491
316,504
317,342
317,351
317,472
317,546
318,399
318,487
318,505
318,531
318,569
319,451
321,351
321,364
321,381
321,398
321,406
321,434
321,436
321,456
321,483
321,504
321,577
322,342
322,357
322,375
322,510
322,517
323,394
323,445
